order_nr,fpc_id,year,month,day,customer,uom,shipment
,81529514,2016,2,1,Auchan Hungary,su,91.11
,81529514,2016,2,8,Auchan Hungary,su,3.33
,81529514,2016,2,15,Auchan Hungary,su,54.44
,81529514,2016,2,22,Auchan Hungary,su,2.22
,81529514,2016,2,31,Auchan Hungary,su,5.56
,81529514,2016,2,1,Esa Logistika s.r.o. Slovak Re,su,93.33
,81529514,2016,2,22,Kaufland Croatia,su,46.67
,81529514,2016,2,31,Kaufland Croatia,su,23.33
,81529514,2016,2,8,Krajcik Emil Slovak Rep.,su,46.67
,81529514,2016,2,22,Krajcik Emil Slovak Rep.,su,46.67
,81529514,2016,2,1,Makro Czech Rep.,su,94.44
,81529514,2016,2,15,Makro Czech Rep.,su,65.55
,81529514,2016,2,22,Makro Czech Rep.,su,2.22
,81529514,2016,2,31,Makro Czech Rep.,su,5.56
,81529514,2016,2,15,Metro Hungary,su,104.44
,81529514,2016,2,22,Metro Hungary,su,93.33
,81529514,2016,2,31,Metro Hungary,su,116.67
,81529514,2016,2,1,Metro Slovak Rep.,su,77.78
,81529514,2016,2,22,Muller Drogeria Hungary,su,46.67
,81529514,2016,2,8,Orbico Hungary,su,46.67
,81529514,2016,2,15,Orbico Slovenia,su,46.67
,81529514,2016,2,1,PK Solvent Czech Rep.,su,46.67
,81529514,2016,2,15,PK Solvent Slovak Rep.,su,46.67
,81529514,2016,2,22,PK Solvent Slovak Rep.,su,46.67
,81529514,2016,2,15,Rossmann Czech Rep.,su,46.67
,81529514,2016,2,8,Rossmann Hungary,su,93.33
,81529514,2016,2,22,Rossmann Hungary,su,233.33
,81529514,2016,2,15,Spar Hungary,su,46.67
,81529514,2016,2,8,Tesco Hungary,su,93.33
,81529514,2016,2,15,Tesco Hungary,su,140
,81529514,2016,2,22,Tesco Hungary,su,46.67
,81529514,2016,2,1,Tesco Slovak Rep.,su,27.78
,81529514,2016,2,8,Tesco Slovak Rep.,su,23.33
,81529514,2016,2,15,Tesco Slovak Rep.,su,36.67
,81529514,2016,2,22,Tesco Slovak Rep.,su,13.33
,81527651,2016,2,15,Ahold Czech Rep.,su,373.33
,81527651,2016,2,1,CARREFOUR POLAND [2000551514],su,186.66
,81527651,2016,2,8,CARREFOUR POLAND [2000551514],su,373.33
,81527651,2016,2,15,CARREFOUR POLAND [2000551514],su,140
,81527651,2016,2,22,CARREFOUR POLAND [2000551514],su,140
,81527651,2016,2,31,CARREFOUR POLAND [2000551514],su,140
,81527651,2016,2,15,Drogerie Markt Slovak Rep.,su,46.67
,81527651,2016,2,22,Drogerie Markt Slovak Rep.,su,46.67
,81527651,2016,2,1,Esa Logistika s.r.o. Slovak Re,su,93.33
,81527651,2016,2,1,KAUFLAND POLAND MARKETY [2000571507],su,186.66
,81527651,2016,2,8,KAUFLAND POLAND MARKETY [2000571507],su,280
,81527651,2016,2,15,KAUFLAND POLAND MARKETY [2000571507],su,420
,81527651,2016,2,22,KAUFLAND POLAND MARKETY [2000571507],su,93.33
,81527651,2016,2,8,LE CLERC POLAND [2000519165],su,46.67
,81527651,2016,2,15,LE CLERC POLAND [2000519165],su,46.67
,81527651,2016,2,22,NAVO POLAND DISTRIBUTOR [2000561397],su,653.33
,81527651,2016,2,31,NAVO POLAND DISTRIBUTOR [2000561397],su,93.33
,81527651,2016,2,8,PMI POLAND [2000876714],su,140
,81527651,2016,2,15,SELGROS POLAND [2000341203],su,1493.32
,81527651,2016,2,22,SELGROS POLAND [2000341203],su,46.67
,81527651,2016,2,31,SELGROS POLAND [2000341203],su,46.67
,81527651,2016,2,1,TARKON [2002103008],su,420
,81527651,2016,2,8,TARKON [2002103008],su,2613.31
,81527651,2016,2,15,TARKON [2002103008],su,1399.99
,81527651,2016,2,22,TARKON [2002103008],su,886.66
,81527651,2016,2,15,TESCO POLAND [2000438544],su,46.67
,81527651,2016,2,22,TESCO POLAND [2000438544],su,46.67
,81525944,2016,2,1,Auchan Hungary,su,46.2
,81525944,2016,2,1,CARREFOUR POLAND [2000551514],su,46.2
,81525944,2016,2,22,Globus Czech Rep.,su,46.2
,81525944,2016,2,8,Konzum Croatia,su,46.2
,81525944,2016,2,1,MAKRO POLAND [2000341202],su,46.2
,81525944,2016,2,31,Rossmann Czech Rep.,su,46.2
,81525944,2016,2,8,SELGROS POLAND [2000341203],su,230.99
,81525944,2016,2,22,SELGROS POLAND [2000341203],su,184.79
,81525944,2016,2,1,Spar Hungary,su,92.4
,81525944,2016,2,8,Spar Hungary,su,46.2
,81525944,2016,2,1,TARKON [2002103008],su,46.2
,81525944,2016,2,8,TARKON [2002103008],su,230.99
,81525944,2016,2,22,TARKON [2002103008],su,46.2
,81525944,2016,2,1,Tesco Slovak Rep.,su,60.13
,81525944,2016,2,8,Tesco Slovak Rep.,su,53.53
,81525944,2016,2,15,Tesco Slovak Rep.,su,38.86
,81525944,2016,2,22,Tesco Slovak Rep.,su,19.8
,81525944,2016,2,31,Tesco Slovak Rep.,su,39.6
,81499892,2016,2,1,NAVO POLAND DISTRIBUTOR [2000561397],su,230.99
,81499892,2016,2,8,NAVO POLAND DISTRIBUTOR [2000561397],su,184.79
,81499892,2016,2,15,NAVO POLAND DISTRIBUTOR [2000561397],su,46.2
,81499892,2016,2,22,NAVO POLAND DISTRIBUTOR [2000561397],su,92.4
,81529504,2016,2,1,Kaufland Czech Rep.,su,301.48
,81529504,2016,2,8,Kaufland Czech Rep.,su,47.6
,81529504,2016,2,15,Kaufland Slovak Rep.,su,20.4
,81529504,2016,2,22,Kaufland Slovak Rep.,su,27.2
,81527638,2016,2,1,Kaufland Czech Rep.,su,31.74
,81527638,2016,2,8,Kaufland Czech Rep.,su,1904.11
,81527638,2016,2,1,TESCO POLAND [2000438544],su,47.6
,81527638,2016,2,8,TESCO POLAND [2000438544],su,95.21
,81527638,2016,2,15,TESCO POLAND [2000438544],su,95.21
,81527638,2016,2,22,TESCO POLAND [2000438544],su,47.6
,81527638,2016,2,31,TESCO POLAND [2000438544],su,47.6
,81529509,2016,2,8,Ahold Czech Rep.,su,567.44
,81529509,2016,2,22,Ahold Czech Rep.,su,94.57
,81529509,2016,2,8,Billa Czech Rep.,su,189.15
,81529509,2016,2,15,Billa Czech Rep.,su,47.29
,81529509,2016,2,15,"Billa, s.r.o Slovak Rep.",su,47.29
,81529509,2016,2,31,GLYNN AESTHETICS CZECH REPUBLI,su,42.22
,81529509,2016,2,8,Orbico Hungary,su,81.06
,81529509,2016,2,22,Orbico Hungary,su,47.29
,81529509,2016,2,22,Orbico Slovenia,su,47.29
,81529509,2016,2,8,Tesco Slovak Rep.,su,1.69
,81529509,2016,2,15,Tesco Slovak Rep.,su,14.35
,81529509,2016,2,22,Tesco Slovak Rep.,su,13.51
,81532726,2016,2,1,Orbico Slovenia,su,6.76
,81529529,2016,2,22,KAUFLAND POLAND MARKETY [2000571507],su,94.57
,81529529,2016,2,22,SELGROS POLAND [2000341203],su,47.29
,81527645,2016,2,1,AUCHAN POLAND [2000422074],su,141.86
,81527645,2016,2,8,AUCHAN POLAND [2000422074],su,331
,81527645,2016,2,15,AUCHAN POLAND [2000422074],su,236.43
,81527645,2016,2,22,AUCHAN POLAND [2000422074],su,189.15
,81527645,2016,2,31,AUCHAN POLAND [2000422074],su,236.43
,81527645,2016,2,22,BALTIC LOGISTIC SOLUTIONS [2002785938],su,567.44
,81527645,2016,2,1,Billa Czech Rep.,su,47.29
,81527645,2016,2,1,"Billa, s.r.o Slovak Rep.",su,47.29
,81527645,2016,2,8,"Billa, s.r.o Slovak Rep.",su,47.29
,81527645,2016,2,8,CARREFOUR POLAND [2000551514],su,47.29
,81527645,2016,2,15,CARREFOUR POLAND [2000551514],su,47.29
,81527645,2016,2,22,CARREFOUR POLAND [2000551514],su,94.57
,81527645,2016,2,15,GLYNN AESTHETICS CZECH REPUBLI,su,42.22
,81527645,2016,2,1,KAUFLAND POLAND MARKETY [2000571507],su,331
,81527645,2016,2,8,KAUFLAND POLAND MARKETY [2000571507],su,141.86
,81527645,2016,2,15,KAUFLAND POLAND MARKETY [2000571507],su,378.29
,81527645,2016,2,1,LE CLERC POLAND [2000519165],su,47.29
,81527645,2016,2,15,LE CLERC POLAND [2000519165],su,47.29
,81527645,2016,2,8,MAKRO POLAND [2000341202],su,47.29
,81527645,2016,2,15,MAKRO POLAND [2000341202],su,94.57
,81527645,2016,2,1,NAVO POLAND DISTRIBUTOR [2000561397],su,283.72
,81527645,2016,2,8,NAVO POLAND DISTRIBUTOR [2000561397],su,378.29
,81527645,2016,2,31,NAVO POLAND DISTRIBUTOR [2000561397],su,94.57
,81527645,2016,2,1,Orbico Slovenia,su,40.53
,81527645,2016,2,1,POLOMARKET [2001667636],su,47.29
,81527645,2016,2,15,POLOMARKET [2001667636],su,47.29
,81527645,2016,2,22,POLOMARKET [2001667636],su,47.29
,81527645,2016,2,8,SANITEX ESTONIA [2002730421],su,189.15
,81527645,2016,2,15,SANITEX ESTONIA [2002730421],su,189.15
,81527645,2016,2,22,SANITEX ESTONIA [2002730421],su,94.57
,81527645,2016,2,15,SANITEX LITHUANIA [2002730423],su,47.29
,81527645,2016,2,8,SELGROS POLAND [2000341203],su,47.29
,81527645,2016,2,15,SELGROS POLAND [2000341203],su,94.57
,81527645,2016,2,22,SELGROS POLAND [2000341203],su,94.57
,81527645,2016,2,1,TARKON [2002103008],su,94.57
,81527645,2016,2,15,TARKON [2002103008],su,47.29
,81527645,2016,2,22,TARKON [2002103008],su,94.57
,81527657,2016,2,22,Billa Croatia,su,149.34
,81527657,2016,2,22,Drogerie Markt Croatia,su,99.56
,81527657,2016,2,31,Drogerie Markt Croatia,su,99.56
,81527657,2016,2,1,Orbico Croatia,su,199.11
,81527657,2016,2,1,ROSSMANN POLAND [2000410801],su,1045.35
,81527657,2016,2,8,ROSSMANN POLAND [2000410801],su,1244.46
,81527657,2016,2,15,ROSSMANN POLAND [2000410801],su,1294.24
,81527657,2016,2,22,ROSSMANN POLAND [2000410801],su,1393.8
,81499599,2016,2,1,Drogerie Markt Hungary,su,43.86
,81499599,2016,2,8,Drogerie Markt Hungary,su,87.73
,81499599,2016,2,22,Kaufland Czech Rep.,su,657.97
,81499599,2016,2,1,Kaufland Slovak Rep.,su,25.07
,81499599,2016,2,8,Kaufland Slovak Rep.,su,350.92
,81499882,2016,2,22,Drogerie Markt Hungary,su,87.73
,81499882,2016,2,31,Drogerie Markt Hungary,su,87.73
,81534866,2016,2,8,NAVO POLAND DISTRIBUTOR [2000561397],su,303.98
,81534866,2016,2,22,NAVO POLAND DISTRIBUTOR [2000561397],su,243.19
,81534867,2016,2,1,PK Solvent Czech Rep.,su,364.78
,81534867,2016,2,8,PK Solvent Czech Rep.,su,243.19
,81534867,2016,2,15,PK Solvent Czech Rep.,su,273.59
,81534867,2016,2,22,PK Solvent Czech Rep.,su,182.39
,81501365,2016,2,1,AUCHAN POLAND [2000422074],su,100.34
,81501365,2016,2,8,AUCHAN POLAND [2000422074],su,96.52
,81501365,2016,2,15,AUCHAN POLAND [2000422074],su,57.34
,81501365,2016,2,22,AUCHAN POLAND [2000422074],su,35.36
,81501365,2016,2,22,Ahold Czech Rep.,su,40.14
,81501365,2016,2,1,Auchan Hungary,su,10.51
,81501365,2016,2,8,Auchan Hungary,su,25.8
,81501365,2016,2,15,Auchan Hungary,su,19.11
,81501365,2016,2,22,Auchan Hungary,su,23.89
,81501365,2016,2,31,Auchan Hungary,su,6.69
,81501365,2016,2,1,"Billa, s.r.o Slovak Rep.",su,40.14
,81501365,2016,2,1,CARREFOUR POLAND [2000551514],su,40.14
,81501365,2016,2,8,CARREFOUR POLAND [2000551514],su,160.54
,81501365,2016,2,15,CARREFOUR POLAND [2000551514],su,120.41
,81501365,2016,2,22,CARREFOUR POLAND [2000551514],su,120.41
,81501365,2016,2,31,CARREFOUR POLAND [2000551514],su,80.27
,81501365,2016,2,8,Drogerie Markt Croatia,su,40.14
,81501365,2016,2,15,Drogerie Markt Croatia,su,40.14
,81501365,2016,2,8,Drogerie Markt Czech Rep.,su,80.27
,81501365,2016,2,1,Drogerie Markt Hungary,su,200.68
,81501365,2016,2,8,Drogerie Markt Hungary,su,200.68
,81501365,2016,2,22,Drogerie Markt Hungary,su,80.27
,81501365,2016,2,8,Drogerie Markt Slovak Rep.,su,40.14
,81501365,2016,2,15,Drogerie Markt Slovak Rep.,su,40.14
,81501365,2016,2,22,Drogerie Markt Slovak Rep.,su,40.14
,81501365,2016,2,15,Esa Logistika s.r.o. Slovak Re,su,5.73
,81501365,2016,2,15,Globus Czech Rep.,su,40.14
,81501365,2016,2,22,Globus Czech Rep.,su,40.14
,81501365,2016,2,8,KAUFLAND POLAND MARKETY [2000571507],su,40.14
,81501365,2016,2,15,KAUFLAND POLAND MARKETY [2000571507],su,80.27
,81501365,2016,2,15,Kaufland Croatia,su,9.56
,81501365,2016,2,22,Kaufland Croatia,su,3.82
,81501365,2016,2,1,Kaufland Czech Rep.,su,120.41
,81501365,2016,2,8,Kaufland Czech Rep.,su,40.14
,81501365,2016,2,22,Kaufland Czech Rep.,su,80.27
,81501365,2016,2,8,Kaufland Slovak Rep.,su,45.87
,81501365,2016,2,15,Kaufland Slovak Rep.,su,40.14
,81501365,2016,2,31,Kaufland Slovak Rep.,su,40.14
,81501365,2016,2,8,LE CLERC POLAND [2000519165],su,40.14
,81501365,2016,2,1,MAKRO POLAND [2000341202],su,0.96
,81501365,2016,2,8,MAKRO POLAND [2000341202],su,1.91
,81501365,2016,2,15,MAKRO POLAND [2000341202],su,4.78
,81501365,2016,2,1,Makro Czech Rep.,su,0.96
,81501365,2016,2,8,Makro Czech Rep.,su,3.82
,81501365,2016,2,15,Makro Czech Rep.,su,0.96
,81501365,2016,2,22,Makro Czech Rep.,su,2.87
,81501365,2016,2,1,Metro Hungary,su,3.82
,81501365,2016,2,8,Metro Hungary,su,0.96
,81501365,2016,2,22,Metro Hungary,su,0.96
,81501365,2016,2,31,Metro Hungary,su,5.73
,81501365,2016,2,1,Muller Drogeria Hungary,su,40.14
,81501365,2016,2,8,NAVO POLAND DISTRIBUTOR [2000561397],su,80.27
,81501365,2016,2,22,Orbico Croatia,su,40.14
,81501365,2016,2,8,Orbico Hungary,su,5.73
,81501365,2016,2,15,Orbico Hungary,su,40.14
,81501365,2016,2,8,Orbico Slovenia,su,5.73
,81501365,2016,2,22,Orbico Slovenia,su,45.87
,81501365,2016,2,1,PK Solvent Czech Rep.,su,40.14
,81501365,2016,2,22,PK Solvent Czech Rep.,su,40.14
,81501365,2016,2,1,POLOMARKET [2001667636],su,80.27
,81501365,2016,2,22,POLOMARKET [2001667636],su,40.14
,81501365,2016,2,1,ROSSMANN POLAND [2000410801],su,441.49
,81501365,2016,2,8,ROSSMANN POLAND [2000410801],su,521.76
,81501365,2016,2,15,ROSSMANN POLAND [2000410801],su,441.49
,81501365,2016,2,22,ROSSMANN POLAND [2000410801],su,401.35
,81501365,2016,2,22,Rossmann Czech Rep.,su,40.14
,81501365,2016,2,1,Rossmann Hungary,su,40.14
,81501365,2016,2,8,Rossmann Hungary,su,120.41
,81501365,2016,2,22,Rossmann Hungary,su,160.54
,81501365,2016,2,15,SANITEX ESTONIA [2002730421],su,40.14
,81501365,2016,2,8,SELGROS POLAND [2000341203],su,40.14
,81501365,2016,2,15,SELGROS POLAND [2000341203],su,40.14
,81501365,2016,2,22,SELGROS POLAND [2000341203],su,80.27
,81501365,2016,2,31,SELGROS POLAND [2000341203],su,40.14
,81501365,2016,2,1,TARKON [2002103008],su,80.27
,81501365,2016,2,8,TARKON [2002103008],su,120.41
,81501365,2016,2,15,TARKON [2002103008],su,80.27
,81501365,2016,2,1,TESCO POLAND [2000438544],su,160.54
,81501365,2016,2,15,TESCO POLAND [2000438544],su,200.68
,81501365,2016,2,22,TESCO POLAND [2000438544],su,160.54
,81501365,2016,2,31,TESCO POLAND [2000438544],su,40.14
,81501365,2016,2,1,Tesco Czech Rep.,su,27.71
,81501365,2016,2,8,Tesco Czech Rep.,su,17.2
,81501365,2016,2,15,Tesco Czech Rep.,su,18.16
,81501365,2016,2,22,Tesco Czech Rep.,su,27.71
,81501365,2016,2,1,Tesco Hungary,su,80.27
,81501365,2016,2,8,Tesco Hungary,su,160.54
,81501365,2016,2,15,Tesco Hungary,su,160.54
,81501365,2016,2,22,Tesco Hungary,su,120.41
,81501365,2016,2,31,Tesco Hungary,su,160.54
,81528076,2016,2,8,NAVO POLAND DISTRIBUTOR [2000561397],su,108.8
,81528076,2016,2,15,NAVO POLAND DISTRIBUTOR [2000561397],su,72.53
,81528076,2016,2,22,NAVO POLAND DISTRIBUTOR [2000561397],su,217.6
,81532682,2016,2,1,Auchan Hungary,su,2
,81532682,2016,2,8,Auchan Hungary,su,3.33
,81532682,2016,2,15,Auchan Hungary,su,2.67
,81532682,2016,2,22,Auchan Hungary,su,3.33
,81532682,2016,2,31,Auchan Hungary,su,1.33
,81532682,2016,2,22,Drogerie Markt Croatia,su,46.67
,81532682,2016,2,1,Drogerie Markt Czech Rep.,su,46.67
,81532682,2016,2,22,Drogerie Markt Slovak Rep.,su,93.34
,81532682,2016,2,1,Esa Logistika s.r.o. Slovak Re,su,6.67
,81532682,2016,2,31,Esa Logistika s.r.o. Slovak Re,su,6.67
,81532682,2016,2,8,Krajcik Emil Slovak Rep.,su,46.67
,81532682,2016,2,8,NAVO POLAND DISTRIBUTOR [2000561397],su,93.34
,81532682,2016,2,22,NAVO POLAND DISTRIBUTOR [2000561397],su,46.67
,81532682,2016,2,15,Orbico Hungary,su,46.67
,81532682,2016,2,15,Orbico Slovenia,su,6.67
,81532682,2016,2,1,PK Solvent Czech Rep.,su,30
,81532682,2016,2,22,PK Solvent Czech Rep.,su,24
,81532682,2016,2,1,ROSSMANN POLAND [2000410801],su,373.36
,81532682,2016,2,8,ROSSMANN POLAND [2000410801],su,140.01
,81532682,2016,2,15,ROSSMANN POLAND [2000410801],su,233.35
,81532682,2016,2,22,ROSSMANN POLAND [2000410801],su,280.02
,81532682,2016,2,1,Tesco Slovak Rep.,su,10
,81532682,2016,2,8,Tesco Slovak Rep.,su,5.33
,81532682,2016,2,15,Tesco Slovak Rep.,su,10
,81532682,2016,2,22,Tesco Slovak Rep.,su,6
,81532682,2016,2,31,Tesco Slovak Rep.,su,4
,81532775,2016,2,1,AUCHAN POLAND [2000422074],su,68.45
,81532775,2016,2,8,AUCHAN POLAND [2000422074],su,1437.37
,81532775,2016,2,15,AUCHAN POLAND [2000422074],su,166.23
,81532775,2016,2,8,Ahold Czech Rep.,su,41.07
,81532775,2016,2,15,Ahold Czech Rep.,su,41.07
,81532775,2016,2,1,Auchan Hungary,su,7.82
,81532775,2016,2,8,Auchan Hungary,su,8.8
,81532775,2016,2,15,Auchan Hungary,su,13.69
,81532775,2016,2,22,Auchan Hungary,su,6.84
,81532775,2016,2,31,Auchan Hungary,su,1.96
,81532775,2016,2,1,BALTIC LOGISTIC SOLUTIONS [2002785938],su,391.12
,81532775,2016,2,8,BALTIC LOGISTIC SOLUTIONS [2002785938],su,195.56
,81532775,2016,2,15,BALTIC LOGISTIC SOLUTIONS [2002785938],su,508.46
,81532775,2016,2,15,Billa Croatia,su,234.67
,81532775,2016,2,1,"Billa, s.r.o Slovak Rep.",su,39.11
,81532775,2016,2,8,"Billa, s.r.o Slovak Rep.",su,117.34
,81532775,2016,2,15,"Billa, s.r.o Slovak Rep.",su,195.56
,81532775,2016,2,22,"Billa, s.r.o Slovak Rep.",su,39.11
,81532775,2016,2,8,CARREFOUR POLAND [2000551514],su,234.67
,81532775,2016,2,15,CARREFOUR POLAND [2000551514],su,78.22
,81532775,2016,2,22,CARREFOUR POLAND [2000551514],su,78.22
,81532775,2016,2,31,CARREFOUR POLAND [2000551514],su,117.34
,81532775,2016,2,15,Drogerie Markt Croatia,su,78.22
,81532775,2016,2,31,Drogerie Markt Croatia,su,312.9
,81532775,2016,2,1,Drogerie Markt Czech Rep.,su,234.67
,81532775,2016,2,8,Drogerie Markt Czech Rep.,su,78.22
,81532775,2016,2,15,Drogerie Markt Czech Rep.,su,195.56
,81532775,2016,2,22,Drogerie Markt Czech Rep.,su,234.67
,81532775,2016,2,1,Drogerie Markt Hungary,su,78.22
,81532775,2016,2,8,Drogerie Markt Hungary,su,78.22
,81532775,2016,2,15,Drogerie Markt Hungary,su,39.11
,81532775,2016,2,22,Drogerie Markt Hungary,su,39.11
,81532775,2016,2,1,Drogerie Markt Slovak Rep.,su,508.46
,81532775,2016,2,8,Drogerie Markt Slovak Rep.,su,195.56
,81532775,2016,2,1,Esa Logistika s.r.o. Slovak Re,su,117.34
,81532775,2016,2,22,Esa Logistika s.r.o. Slovak Re,su,78.22
,81532775,2016,2,15,GLYNN AESTHETICS CZECH REPUBLI,su,312.9
,81532775,2016,2,8,Globus Czech Rep.,su,78.22
,81532775,2016,2,15,Globus Czech Rep.,su,39.11
,81532775,2016,2,22,Globus Czech Rep.,su,117.34
,81532775,2016,2,1,HEBE POLAND [2002685311],su,29.33
,81532775,2016,2,8,HEBE POLAND [2002685311],su,244.45
,81532775,2016,2,1,KAUFLAND POLAND MARKETY [2000571507],su,352.01
,81532775,2016,2,8,KAUFLAND POLAND MARKETY [2000571507],su,195.56
,81532775,2016,2,15,KAUFLAND POLAND MARKETY [2000571507],su,234.67
,81532775,2016,2,22,KAUFLAND POLAND MARKETY [2000571507],su,78.22
,81532775,2016,2,1,Kaufland Czech Rep.,su,117.34
,81532775,2016,2,15,Kaufland Czech Rep.,su,39.11
,81532775,2016,2,1,Kaufland Slovak Rep.,su,39.11
,81532775,2016,2,8,Kaufland Slovak Rep.,su,78.22
,81532775,2016,2,22,Kaufland Slovak Rep.,su,78.22
,81532775,2016,2,31,Kaufland Slovak Rep.,su,78.22
,81532775,2016,2,8,Krajcik Emil Slovak Rep.,su,78.22
,81532775,2016,2,15,Krajcik Emil Slovak Rep.,su,39.11
,81532775,2016,2,1,LE CLERC POLAND [2000519165],su,78.22
,81532775,2016,2,8,LE CLERC POLAND [2000519165],su,39.11
,81532775,2016,2,22,LE CLERC POLAND [2000519165],su,156.45
,81532775,2016,2,31,LE CLERC POLAND [2000519165],su,117.34
,81532775,2016,2,1,MAKRO POLAND [2000341202],su,9.78
,81532775,2016,2,8,MAKRO POLAND [2000341202],su,39.11
,81532775,2016,2,22,MAKRO POLAND [2000341202],su,29.33
,81532775,2016,2,1,Makro Czech Rep.,su,54.76
,81532775,2016,2,8,Makro Czech Rep.,su,34.22
,81532775,2016,2,15,Makro Czech Rep.,su,59.65
,81532775,2016,2,22,Makro Czech Rep.,su,12.71
,81532775,2016,2,1,Metro Slovak Rep.,su,29.33
,81532775,2016,2,8,Metro Slovak Rep.,su,4.89
,81532775,2016,2,15,Metro Slovak Rep.,su,5.87
,81532775,2016,2,22,Metro Slovak Rep.,su,12.71
,81532775,2016,2,1,Muller Drogeria Hungary,su,117.34
,81532775,2016,2,8,Muller Drogeria Hungary,su,195.56
,81532775,2016,2,15,Muller Drogeria Hungary,su,78.22
,81532775,2016,2,1,NAVO POLAND DISTRIBUTOR [2000561397],su,156.45
,81532775,2016,2,8,NAVO POLAND DISTRIBUTOR [2000561397],su,469.34
,81532775,2016,2,15,NAVO POLAND DISTRIBUTOR [2000561397],su,1212.47
,81532775,2016,2,22,NAVO POLAND DISTRIBUTOR [2000561397],su,1720.93
,81532775,2016,2,1,Orbico Hungary,su,39.11
,81532775,2016,2,8,Orbico Hungary,su,78.22
,81532775,2016,2,22,Orbico Hungary,su,79.2
,81532775,2016,2,31,Orbico Hungary,su,9.78
,81532775,2016,2,1,Orbico Slovenia,su,645.35
,81532775,2016,2,8,Orbico Slovenia,su,136.89
,81532775,2016,2,15,Orbico Slovenia,su,273.78
,81532775,2016,2,22,Orbico Slovenia,su,39.11
,81532775,2016,2,1,PK Solvent Czech Rep.,su,78.22
,81532775,2016,2,15,PK Solvent Czech Rep.,su,899.58
,81532775,2016,2,22,PK Solvent Czech Rep.,su,78.22
,81532775,2016,2,1,PK Solvent Slovak Rep.,su,78.22
,81532775,2016,2,8,PK Solvent Slovak Rep.,su,78.22
,81532775,2016,2,8,PMI POLAND [2000876714],su,78.22
,81532775,2016,2,1,ROSSMANN POLAND [2000410801],su,743.13
,81532775,2016,2,8,ROSSMANN POLAND [2000410801],su,938.69
,81532775,2016,2,15,ROSSMANN POLAND [2000410801],su,234.67
,81532775,2016,2,22,ROSSMANN POLAND [2000410801],su,469.34
,81532775,2016,2,8,Rossmann Czech Rep.,su,78.22
,81532775,2016,2,22,Rossmann Czech Rep.,su,78.22
,81532775,2016,2,1,Rossmann Hungary,su,234.67
,81532775,2016,2,8,Rossmann Hungary,su,156.45
,81532775,2016,2,22,Rossmann Hungary,su,117.34
,81532775,2016,2,1,SELGROS POLAND [2000341203],su,254.23
,81532775,2016,2,8,SELGROS POLAND [2000341203],su,332.45
,81532775,2016,2,15,SELGROS POLAND [2000341203],su,518.23
,81532775,2016,2,22,SELGROS POLAND [2000341203],su,29.33
,81532775,2016,2,31,SELGROS POLAND [2000341203],su,29.33
,81532775,2016,2,8,Spar Croatia,su,39.11
,81532775,2016,2,1,Spar Hungary,su,78.22
,81532775,2016,2,15,Spar Hungary,su,39.11
,81532775,2016,2,1,TARKON [2002103008],su,39.11
,81532775,2016,2,1,TESCO POLAND [2000438544],su,2542.28
,81532775,2016,2,8,TESCO POLAND [2000438544],su,1368.92
,81532775,2016,2,15,TESCO POLAND [2000438544],su,195.56
,81532775,2016,2,22,TESCO POLAND [2000438544],su,234.67
,81532775,2016,2,1,Tesco Czech Rep.,su,156.45
,81532775,2016,2,8,Tesco Czech Rep.,su,205.34
,81532775,2016,2,15,Tesco Czech Rep.,su,518.23
,81532775,2016,2,22,Tesco Czech Rep.,su,156.45
,81532775,2016,2,15,Tesco Hungary,su,78.22
,81532775,2016,2,22,Tesco Hungary,su,39.11
,81532775,2016,2,31,Tesco Hungary,su,78.22
,81532775,2016,2,1,Tesco Slovak Rep.,su,306.05
,81532775,2016,2,15,Tesco Slovak Rep.,su,41.07
,81565495,2016,2,22,Drogerie Markt Slovak Rep.,su,41.07
,81565495,2016,2,31,NAVO POLAND DISTRIBUTOR [2000561397],su,41.07
,81565495,2016,2,22,ROSSMANN POLAND [2000410801],su,82.13
,81565495,2016,2,22,SANITEX LITHUANIA [2002730423],su,41.07
,81532764,2016,2,1,AUCHAN POLAND [2000422074],su,41.07
,81532764,2016,2,8,AUCHAN POLAND [2000422074],su,30.8
,81532764,2016,2,15,AUCHAN POLAND [2000422074],su,30.8
,81532764,2016,2,22,AUCHAN POLAND [2000422074],su,20.53
,81532764,2016,2,1,Auchan Hungary,su,4.4
,81532764,2016,2,8,Auchan Hungary,su,5.87
,81532764,2016,2,15,Auchan Hungary,su,5.87
,81532764,2016,2,22,Auchan Hungary,su,5.87
,81532764,2016,2,31,Auchan Hungary,su,3.67
,81532764,2016,2,1,BALTIC LOGISTIC SOLUTIONS [2002785938],su,82.13
,81532764,2016,2,8,CARREFOUR POLAND [2000551514],su,82.13
,81532764,2016,2,15,CARREFOUR POLAND [2000551514],su,41.07
,81532764,2016,2,31,CARREFOUR POLAND [2000551514],su,41.07
,81532764,2016,2,1,Drogerie Markt Czech Rep.,su,41.07
,81532764,2016,2,22,Drogerie Markt Czech Rep.,su,41.07
,81532764,2016,2,15,Drogerie Markt Hungary,su,41.07
,81532764,2016,2,1,Drogerie Markt Slovak Rep.,su,41.07
,81532764,2016,2,8,Drogerie Markt Slovak Rep.,su,41.07
,81532764,2016,2,15,Drogerie Markt Slovak Rep.,su,41.07
,81532764,2016,2,22,Esa Logistika s.r.o. Slovak Re,su,5.13
